10 36400.5865 33623.4043
32 8168.7200 6448.5120
50 3924.5428 4249.1806
64 2714.4167 3411.3544
100 2367.0809 2162.5497
128 4250.0907 4886.4744
200 26140.1074 18867.3647
256 54232.1671 51099.9966
300 60499.9761 58420.1771
400 66552.0834 64899.3239
512 67968.2383 59938.3762
1000 43543.3039 49942.1004
