10 60889.4110 28343.1136
32 8919.9643 6088.5329
50 4514.2976 3469.3325
64 3849.6380 3079.9769
100 2423.5029 2383.2904
128 8128.1467 6544.2037
200 26753.0078 18969.9835
256 53415.3298 48602.3885
300 61201.0687 57958.4069
400 68419.7270 68015.5427
512 69344.3899 46160.4110
1000 44960.2997 51152.9655
