10 336.2678 0
32 374.9444 0
50 424.4533 0
64 441.2391 0
100 479.7426 0
128 480.4459 0
200 473.6427 0
256 440.2833 0
300 454.6859 0
400 439.5489 0
512 435.2854 0
1000 305.5527 0
