10 72421.1009 35133.4465
32 8581.2708 7343.6123
50 4642.0834 4729.7502
64 3994.2053 4522.6389
100 2440.9546 3519.4675
128 5679.3357 6737.7347
200 25687.1715 12613.9709
256 54647.1647 48026.2022
300 62130.7939 50551.7868
400 67747.3686 57773.5947
512 68275.9806 58790.7490
1000 43024.8890 46221.2779
