10 318.1949 331.9820 0 0
32 534.6645 613.8045 0 0
50 557.2331 664.0542 0 0
64 569.9442 669.1058 0 0
100 585.3487 704.4742 0 0
128 580.4612 696.2914 0 0
200 589.8578 716.3720 0 0
256 587.3686 619.4016 0 0
300 593.6972 709.8907 0 0
400 598.7259 725.7004 0 0
512 600.3658 549.4521 0 0
1000 603.0665 741.0193 0 0
