10 11815.4809 16742.5828
32 1929.6119 1422.1634
50 679.9646 656.2428
64 448.9398 474.0504
100 218.5906 248.8142
128 492.2160 234.1061
200 2463.5348 1868.5574
256 4658.0773 4653.6054
300 5076.4327 5570.7276
400 5514.1759 6428.6707
512 5482.9130 4938.3795
1000 5387.9681 6544.1376
