10 345.9687 0
32 386.1432 0
50 434.2149 0
64 430.0143 0
100 475.0604 0
128 488.2705 0
200 463.4017 0
256 467.8322 0
300 456.8666 0
400 439.7199 0
512 433.2044 0
1000 305.0490 0
