10 0.000001 0.000001
32 0.000007 0.000009
50 0.000021 0.000027
64 0.000035 0.000053
100 0.000104 0.000173
128 0.000204 0.000521
200 0.000711 0.001297
256 0.001535 0.007492
300 0.002411 0.004384
400 0.005667 0.010772
512 0.011570 0.138728
1000 0.144261 0.171480
