10 67440.7489 26380.8123
32 10783.5910 5820.3369
50 4800.8094 3096.8257
64 3951.1734 2232.4205
100 2353.7442 1335.1829
128 4976.2287 1636.2039
200 26697.5934 10705.1546
256 55272.0070 11609.7993
300 62257.4365 32327.4249
400 67325.0855 35600.3794
512 69106.6881 5891.3158
1000 42001.8520 34759.7906
